BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
355,1082.081,-59.85001,1083.735,93.1658,64,25,95,1083.179,-34.68762
356,1184.691,59.85466,1186.202,87.10767,463,16,85,1185.399,43.62569
357,1175.097,161.9329,1186.202,82.15384,484,16,80,1185.363,44.58059
358,1156.724,262.8014,1186.202,77.19998,1,16,75,1185.327,45.53546
359,1129.709,361.7066,1186.202,72.24615,22,16,70,1185.29,46.4903
360,1094.255,457.9095,1186.202,67.2923,43,16,65,1185.253,47.44516
361,1050.625,550.6914,1186.202,62.33844,64,16,60,1185.214,48.39989
362,999.1467,639.3592,1186.202,57.38461,85,16,55,1185.174,49.35464
363,940.2039,723.2504,1186.202,52.43079,106,16,50,1185.134,50.3094
364,874.2368,801.7384,1186.202,47.47693,127,16,45,1185.093,51.26408
365,801.7384,874.2368,1186.202,42.52307,148,16,45,1185.093,-51.26408
366,723.2504,940.2039,1186.202,37.56924,169,16,40,1185.134,-50.30945
367,639.3592,999.1469,1186.202,32.61539,190,16,35,1185.175,-49.35474
368,550.6913,1050.625,1186.202,27.66153,211,16,30,1185.214,-48.39995
369,457.9093,1094.255,1186.202,22.7077,232,16,25,1185.253,-47.44532
370,361.7064,1129.709,1186.202,17.75385,253,16,20,1185.29,-46.49057
371,262.8011,1156.724,1186.202,12.79999,274,16,15,1185.328,-45.53578
372,161.9326,1175.097,1186.202,7.846161,295,16,10,1185.364,-44.58102
373,59.85427,1184.691,1186.202,2.892303,316,16,5,1185.399,-43.62616
374,-59.85508,1184.691,1186.202,357.1077,358,0,355,1185.399,43.6253
375,-161.9334,1175.097,1186.202,352.1538,337,0,350,1185.364,44.58015
376,-262.8019,1156.724,1186.202,347.2,316,0,345,1185.328,45.53495
377,-361.7072,1129.709,1186.202,342.2461,295,0,340,1185.29,46.48959
378,-457.9101,1094.255,1186.202,337.2923,274,0,335,1185.253,47.44456
379,-550.692,1050.625,1186.202,332.3384,253,0,330,1185.214,48.39928
380,-639.3597,999.1465,1186.202,327.3846,232,0,325,1185.175,49.35413
381,-723.2508,940.2036,1186.202,322.4307,211,0,320,1185.134,50.30898
382,-801.7388,874.2363,1186.202,317.4769,190,0,315,1185.093,51.26352
383,-874.2371,801.7382,1186.202,312.5231,169,0,315,1185.093,-51.26447
384,-940.204,723.2501,1186.202,307.5692,148,0,310,1185.134,-50.3098
385,-999.1469,639.3589,1186.202,302.6154,127,0,305,1185.174,-49.35494
386,-1050.625,550.6912,1186.202,297.6616,106,0,300,1185.214,-48.40016
387,-1094.255,457.9094,1186.202,292.7077,85,0,295,1185.253,-47.44529
388,-1129.709,361.7066,1186.202,287.7538,64,0,290,1185.29,-46.49041
389,-1156.724,262.8015,1186.202,282.8,43,0,285,1185.327,-45.53546
390,-1175.097,161.9331,1186.202,277.8462,22,0,280,1185.364,-44.58054
391,-1184.691,59.85493,1186.202,272.8923,1,0,275,1185.399,-43.62559
392,-1184.691,-59.85429,1186.202,267.1077,232,8,265,1185.399,43.62614
393,-1175.097,-161.9325,1186.202,262.1539,253,8,260,1185.364,44.58112
394,-1156.724,-262.8009,1186.202,257.2,274,8,255,1185.327,45.53605
395,-1129.709,-361.7059,1186.202,252.2462,295,8,250,1185.29,46.49099
396,-1094.255,-457.9088,1186.202,247.2923,316,8,245,1185.252,47.44579
397,-1050.626,-550.6907,1186.202,242.3385,337,8,240,1185.214,48.40066
398,-999.1472,-639.3585,1186.202,237.3846,358,8,235,1185.174,49.35547
399,-940.2045,-723.2498,1186.202,232.4308,379,8,230,1185.134,50.31027
400,-874.2375,-801.7378,1186.202,227.477,400,8,225,1185.094,51.2649
401,-801.7392,-874.2359,1186.202,222.5231,421,8,225,1185.093,-51.263
402,-723.2514,-940.2031,1186.202,217.5693,442,8,220,1185.135,-50.30802
403,-639.3601,-999.1462,1186.202,212.6154,463,8,215,1185.175,-49.35345
404,-550.6921,-1050.625,1186.202,207.6616,484,8,210,1185.214,-48.39895
405,-457.91,-1094.255,1186.202,202.7077,1,8,205,1185.253,-47.44442
406,-361.7069,-1129.709,1186.202,197.7539,22,8,200,1185.291,-46.48993
407,-262.8016,-1156.724,1186.202,192.8,43,8,195,1185.327,-45.53519
408,-161.9329,-1175.097,1186.202,187.8462,64,8,190,1185.364,-44.58056
409,-59.85445,-1184.691,1186.202,182.8923,85,8,185,1185.399,-43.62587
410,59.85505,-1184.691,1186.202,177.1077,43,24,175,1185.399,43.6253
411,161.9335,-1175.097,1186.202,172.1538,22,24,170,1185.364,44.57995
412,262.8022,-1156.724,1186.202,167.2,1,24,165,1185.328,45.53469
413,361.7075,-1129.709,1186.202,162.2461,484,24,160,1185.29,46.48924
414,457.9106,-1094.254,1186.202,157.2922,463,24,155,1185.253,47.4439
415,550.6926,-1050.625,1186.202,152.3384,442,24,150,1185.214,48.39835
416,639.3605,-999.1459,1186.202,147.3845,421,24,145,1185.175,49.35293
417,723.2518,-940.2028,1186.202,142.4307,400,24,140,1185.134,50.30759
418,801.7399,-874.2355,1186.202,137.4768,379,24,135,1185.094,51.26196
419,874.2383,-801.7368,1186.202,132.523,358,24,135,1185.093,-51.26645
420,940.2053,-723.2485,1186.202,127.5691,337,24,130,1185.134,-50.31209
421,999.1482,-639.357,1186.202,122.6153,316,24,125,1185.174,-49.35747
422,1050.627,-550.689,1186.202,117.6614,295,24,120,1185.214,-48.40289
423,1094.256,-457.9067,1186.202,112.7076,274,24,115,1185.253,-47.44828
424,1129.71,-361.7035,1186.202,107.7537,253,24,110,1185.29,-46.49385
425,1156.724,-262.7981,1186.202,102.7998,232,24,105,1185.327,-45.53916
426,1175.097,-161.9294,1186.202,97.84598,211,24,100,1185.364,-44.58454
427,1184.691,-59.85088,1186.202,92.89215,190,24,95,1185.399,-43.62983
